# id:5-2596--20 
0,469.89497018797
1,385.38618709385
2,590.42469127172
3,437.11277518927
4,46.254002041312
5,484.9684205909
6,766.30067417207
7,381.35788312918
8,161.09571928105
9,670.94962817676
10,187.08460176061
11,349.41319015421
12,50.127846035128
13,495.36646159671
14,223.86580692555
15,-182.10422347228
16,482.06831434239
17,433.74694549846
18,374.87636192652
19,522.33321036349
20,537.00803181734
21,306.13354799234
22,875.78986235456
23,823.31392276023
24,263.08644191979
25,315.94644998205
26,276.64322625301
27,579.86598675452
28,781.43521154776
29,531.67237680735
30,182.2866393665
31,274.50923129998
32,496.91733402156
33,370.87279877796
34,401.79438315079
35,571.95038609557
36,397.7740907175
37,608.58247243365
38,216.37732211047
39,-4.6609618250048
40,681.08550021169
41,30.653970304966
42,433.82914592931
43,311.00773242606
44,750.61401800977
45,323.07656125883
46,11.465245144558
47,395.86279947162
48,207.47301867637
49,-353.47122312454
50,392.57380544925
51,407.8818395956
52,146.39095576813
53,573.13196884726
54,748.43748034317
55,61.605073341309
56,159.40770262152
57,-210.23176474542
58,141.59317439858
59,400.27783365769
60,31.893621145846
61,234.56192142788
62,54.124863157528
63,317.12945584227
64,-273.00230968381
65,52.948196905815
66,285.79573609866
67,324.27616917843
68,-153.99397973986
69,396.70930988437
70,-3.8370610336971
71,324.19187274367
72,47.328759879314
73,330.00190560668
74,-14.432326094591
75,54.500626404629
76,523.2796944909
77,138.74048199408
78,391.9890543981
79,157.53590073759
80,419.6703234465
81,-443.76112257166
82,248.48340873968
83,152.42989288986
84,202.69155037076
85,344.85825335633
86,153.5412265458
87,-126.54043839867
88,164.97224788244
89,11.367719967711
90,-395.71410232317
91,356.583894408
92,415.78137182615
93,228.64803153114
94,212.82286403264
95,317.59020940761
96,96.623597674302
97,265.70781745537
98,509.69193611539
99,138.63800957739
100,802.77166099249
101,198.57942339097
102,321.82524365028
103,264.79157296917
104,446.0856142257
105,563.31800798606
106,-187.14783858129
107,56.658102253431
108,282.89627448916
109,140.83172817092
110,12.537351441117
111,312.29888512176
112,111.05187179726
113,-125.20910979243
114,148.01280482017
115,149.86970933168
116,-78.658950350653
117,146.49541141118
118,-153.045011135
119,-170.95877178238
120,-4.8142198428203
121,54.33743272524
122,-13.562005639301
123,-37.199905351163
124,149.16693463584
125,-751.9310182927
126,292.65579584559
127,225.39807596666
128,162.47510491418
129,33.904347392193
130,-13.398104678551
131,333.66695379392
132,-108.61037444986
133,44.132948815697
134,109.97995904151
135,78.931600004355
136,-298.75861184243
137,37.448599114016
138,-209.13824563445
139,-140.44289790672
140,-48.417410364315
141,178.06186206902
142,125.75751488592
143,80.643998832703
144,-80.775336304917
145,-308.81983086332
146,-531.11824730585
147,177.92363283308
148,27.059592584625
149,-220.67490993915
150,94.130315417812
151,41.211992285827
152,240.58586283463
153,-261.03801988968
154,-441.11641508718
155,449.14353588583
156,266.7686256813
157,-109.94192169544
158,-404.49632857597
159,-29.744483617383
160,-48.469319024917
161,266.52647251426
162,-403.45960986231
163,-162.24896917713
164,-271.23441516529
165,-220.05189733312
166,358.06984315318
167,252.74491672229
168,-230.27813932278
169,-368.75325950129
170,-213.31005518061
171,-544.46197157642
172,-378.14803782786
173,-5.0858704136218
174,127.84414087564
175,-274.20529586028
176,13.958889004032
177,-460.68296559129
178,-443.6553304471
179,-58.396150884739
180,-225.07246734756
181,-268.31568890377
182,-674.21540656049
183,-256.41824989186
184,-116.47664694265
185,-237.22798635396
186,-794.51271623312
187,-281.71259725644
188,-194.45278785552
189,-15.130447391942
190,-154.7535266244
191,-130.51222207162
192,-527.25680513583
193,-370.18722535037
194,-904.32917439477
195,203.67042474469
196,-294.82331522349
197,-731.16060859344
198,-281.67563555698
199,-544.7181538774
200,-73.493194422174
201,-221.07290664604
202,-371.62757742917
203,-678.33002531602
204,-302.58943934843
205,-605.78828197371
206,168.9940673688
207,-235.85112621091
208,-398.36117273895
209,-274.59314164904
210,-858.78587363402
211,303.90009045648
212,-281.18145067753
213,-24.200309315979
214,-791.53009360114
215,-153.11247457868
216,-673.9828941709
217,-260.4723881525
218,-245.94766915033
219,-234.40073328186
220,-151.1417638178
221,-24.636770927752
222,31.187467056131
223,-159.24990246551
224,-513.75143477528
225,109.29462341585
226,-506.07123079344
227,-359.95335249391
228,-470.60274422996
229,-734.47531195936
230,-968.70636378435
231,-342.53086570472
232,-946.49228505533
233,-1073.4383125639
234,-118.7451170201
235,121.17169829307
236,-815.28203359846
237,-780.45449612828
238,-345.09129311574
239,-270.95376213623
240,-529.10356662663
241,-503.30924678484
242,-346.15474182096
243,-764.6953975057
244,-885.07808428328
245,-490.37157892796
246,-209.37905880177
247,-613.49547664552
248,-191.26282180089
249,-496.36621492168
250,-200.70725382164
251,-527.47677652058
252,-531.65438461329
253,-293.62826909897
254,-341.66368536599
255,115.82466990976
256,-424.2305764476
257,-75.051354502363
258,-326.97420000674
259,-1137.1003461893
260,-568.11081693329
261,-994.27590629209
262,-15.855281225415
263,-313.24016662925
264,-640.1921445877
265,-506.95456887205
266,-676.25219856855
267,-419.69744372429
268,-876.11458000426
269,-370.97214822286
270,-728.54200130636
271,-542.4200088267
272,-163.23897986467
273,-478.53901031272
274,-426.39971875041
275,-340.69242388324
276,-745.82313127705
277,-430.23883285725
278,-139.73233364275
279,-443.7909489078
280,-740.97403282737
281,-325.63842500929
282,-758.79906170664
283,-231.38530145758
284,-655.02984222828
285,-1159.1239880027
286,-598.6469560628
287,-443.39446485012
288,-475.28879442617
289,-204.55749925341
290,-430.10812985946
291,-376.59092738539
292,-954.624395638
293,-594.5952595251
294,-545.45846848431
295,-574.74864531868
296,-819.75812758209
297,-851.74801365138
298,-1007.7648385103
299,-459.71548167963
300,-778.29330074176
301,-566.63864873313
302,-699.32117736867
303,-967.89029117789
304,-970.30703312535
305,-847.30265990938
306,-787.03110745124
307,-827.67435585541
308,-616.22737484368
309,-698.86688161566
310,-1026.8056014048
311,-958.02645037755
312,-639.82202769732
313,-1164.6534823217
314,-979.90488958261
315,-1040.8910261235
316,-604.16543811447
317,-544.17318044405
318,-643.07929435662
319,-953.1723301268
320,-645.9924648257
321,-505.70960427046
322,-1368.8083168106
323,-754.0680506514
324,-467.16142908691
325,-941.03809526937
326,-925.78303143377
327,-726.71137248068
328,-1120.5741129712
329,-1096.75745387
330,-795.88238782098
331,-995.0408434464
332,-975.56208297964
333,-580.18338431046
334,-966.37919962494
335,-1228.2188698665
336,-742.70338415308
337,-479.79410460351
338,-1074.0139440595
339,-759.80368222033
340,-568.78465188806
341,-996.80178865591
342,-1309.1326118431
343,-1052.1266961275
344,-556.51015774058
345,-1464.4385118779
346,-986.15573237366
347,-1069.0142986021
348,-1119.3035151894
349,-429.38757112799
350,-1507.8755759302
351,-569.19758910646
352,-970.11153061668
353,-730.31059371814
354,-879.74283626176
355,-927.73731962351
356,-779.74093468665
357,-524.94004317787
358,-1612.3382485565
359,-876.90496678146
360,-990.91360508014
361,-1008.4202931196
362,-1032.0822916952
363,-1284.6829554184
364,-635.76898315894
365,-1204.6560125324
366,-537.921744403
367,-930.89543095382
368,-937.96312487077
369,-1114.1439742125
370,-927.71902492824
371,-518.51400469649
372,-1335.2407531825
373,-561.10373765101
374,-1037.1947529981
375,-1104.9884672055
376,-1168.9079678101
377,-723.27800335753
378,-1638.9727196507
379,-974.03276473051
380,-741.21389247822
381,-765.09319842573
382,-956.87414665884
383,-1492.1942663126
384,-1127.0539799191
385,-1013.6065155782
386,-1007.550109775
387,-704.41382112341
388,-1284.4708617125
389,-1257.4573185081
390,-924.28975535738
391,-1089.3445437711
392,-1437.0292106169
393,-881.92062451196
394,-1019.5804881923
395,-1759.8073258231
396,-832.70770878877
397,-1152.4815337299
398,-1213.0725692547
399,-1013.2938328925
400,-1051.9616488213
401,-876.89090679576
402,-1322.0942066162
403,-1054.4169413421
404,-1046.7111887211
405,-1326.073977031
406,-925.8916582933
407,-975.26549225902
408,-963.12624665233
409,-1407.6236810473
410,-849.22295053586
411,-748.52138856686
412,-1053.1124397338
413,-1438.5456109329
414,-1645.6687951969
415,-1122.0107647449
416,-1122.6141204398
417,-826.88604460174
418,-1156.1411347022
419,-1538.4123080515
420,-1428.4152567608
421,-1007.1052120842
422,-1714.2607406739
423,-1467.6488715337
424,-1262.7465414465
425,-1270.4285963075
426,-986.94710397372
427,-1212.6416848371
428,-830.7725430584
429,-1163.2698274483
430,-1201.0441906181
431,-1394.9069751721
432,-1259.5863925954
433,-1301.4771783559
434,-1223.0384225877
435,-1303.0489745291
436,-1010.5235801983
437,-946.76675753961
438,-1046.5058499339
439,-946.46744085836
440,-1063.6620161737
441,-1379.3086365896
442,-1422.6826728319
443,-950.43645219431
444,-1003.9943486728
445,-1357.2026190952
446,-1165.4675908213
447,-1611.380310484
448,-1108.1541861627
449,-1204.1301584353
450,-1504.5040394766
451,-1151.4583053326
452,-1204.9578940877
453,-1052.3901141694
454,-1294.0976986972
455,-778.51758578585
456,-1020.8494617169
457,-1500.1420828572
458,-1574.5299727877
459,-1014.2100973067
460,-1125.6971692708
461,-1491.9507727658
462,-1540.5628491202
463,-1678.219683195
464,-1121.7135531818
465,-1253.6649101612
466,-1427.1807004052
467,-1441.4544246502
468,-1075.0212320225
469,-1189.2140513132
470,-1078.347452068
471,-1635.3178566314
472,-1110.648803983
473,-1166.3380437511
474,-1186.1482818308
475,-1185.4181413727
476,-1472.1405319149
477,-1646.6291551846
478,-1178.1361344695
479,-1801.7483127296
480,-1320.7647603094
481,-1252.7404313274
482,-1678.6645137239
483,-1806.6098611168
484,-1216.3506627774
485,-925.97693733969
486,-796.04523207046
487,-1414.8613464712
488,-1225.583268673
489,-2082.7444422044
490,-1093.9285984666
491,-1643.4017986405
492,-1437.5169576948
493,-1492.8726428879
494,-1426.2694411337
495,-1747.8215773513
496,-1814.6707897426
497,-1524.6494574567
498,-807.71718400547
499,-1693.8326296405
500,-1961.572481138
501,-1855.0158651952
502,-1233.6148395187
503,-1837.7066524635
504,-1601.5275173385
505,-1735.9227879372
506,-1722.6039797178
507,-1893.3365577564
508,-1019.1687518137
509,-1646.6467305628
510,-1445.3054739633
511,-1766.3833030937
512,-1841.6914434683
513,-1358.9440257206
514,-1574.5017184719
515,-1871.9318541602
516,-1985.0830408259
517,-1829.1865749487
518,-1189.1479732692
519,-1619.1813235443
520,-1734.8810421359
521,-1005.223651638
